city,date,Multi-source,DomesticAviation,GroundTransportation,day
玉林市,20200216,385369.20450237714,491.8082267335797,18166.606621998628,47
玉林市,20200217,385852.0460384617,372.35449193736514,24324.928208649897,48
玉林市,20200218,372723.5294386911,360.93891525288194,21840.467258603985,49
玉林市,20200219,373817.872256943,433.8513082699032,20831.91952429497,50
玉林市,20200220,357279.9672442666,417.38721952412425,21485.718337517672,51
玉林市,20200221,356534.4076390621,514.9482302521783,23572.363770635005,52
玉林市,20200222,350907.27802519454,503.4970170119683,18419.22155996497,53
玉林市,20200223,324403.41988789325,636.623310355363,16553.961395066464,54
玉林市,20200224,346501.65207539924,587.623046231021,29464.688847618807,55
玉林市,20200225,356622.13496153784,603.3387673065371,26580.68846244217,56
玉林市,20200226,371062.4153358697,691.90748713953,27094.67424136076,57
玉林市,20200227,376819.9486739824,683.948656360546,27111.229684738915,58
玉林市,20200228,386368.7032412135,792.3431800295456,29936.55547341996,59
玉林市,20200229,375476.1256647096,792.2362703623648,21120.92359619017,60
淄博市,20200201,1613171.5128883664,1536.7603505431343,20851.6135583908,32
淄博市,20200202,1622743.725549681,1523.9000463932723,22189.90598293353,33
淄博市,20200203,1598692.6821044362,1101.202638892452,24530.14033145252,34
淄博市,20200204,1614608.2968672584,901.8587254965267,22378.21660819974,35
淄博市,20200205,1647622.308801548,939.5749250776664,29218.879367329955,36
淄博市,20200206,1696461.3844148149,881.1976073845175,30865.203292777707,37
淄博市,20200207,1673417.937631749,985.5886885666566,26712.935797107435,38
淄博市,20200208,1584722.9466112405,1069.3554479290608,26380.40144429084,39
淄博市,20200209,1500680.5929445457,1405.5815685853172,23391.920445629024,40
淄博市,20200210,1539427.091173425,876.6532652886432,27426.41020823769,41
淄博市,20200211,1514166.6378999637,643.9167166538067,26392.329824087214,42
淄博市,20200212,1492167.9081177176,609.3649982082553,25907.044251648607,43
淄博市,20200213,1459088.9887896683,516.4543602156921,27297.798989449344,44
淄博市,20200214,1518477.7228729692,601.0306380081304,35232.77678336973,45
淄博市,20200215,1530955.856069609,644.4870591840578,30670.6515772078,46
淄博市,20200216,1552783.85974823,761.7200463699218,25248.249996877883,47
淄博市,20200217,1591745.8382910462,576.7082888148296,33807.18707391328,48
淄博市,20200218,1599154.0246353515,559.0276703770369,30354.242202069137,49
淄博市,20200219,1651649.3240276764,671.9554913668097,28952.545899646688,50
淄博市,20200220,1582115.073091654,646.455660820732,29861.206291066155,51
淄博市,20200221,1575221.375103041,797.5596350450732,32761.26058554252,52
淄博市,20200222,1566024.2393850707,779.823822168869,25599.33841088012,53
淄博市,20200223,1490501.9127979602,986.0118459278108,23006.96901947453,54
淄博市,20200224,1599840.41453594,910.1194931121032,40950.51131916096,55
淄博市,20200225,1653211.1254750376,934.4602404515412,36942.27993995245,56
淄博市,20200226,1695823.0886594397,1071.6368180500665,37656.62586657487,57
淄博市,20200227,1693646.2815218286,1059.3100601381816,37679.63489527893,58
淄博市,20200228,1755925.9436103948,1227.1931436395955,41606.31935096938,59
淄博市,20200229,1746609.1456975364,1227.0275603243613,29354.208533134308,60
潍坊市,20200201,1423871.049612855,2785.047170510945,66535.62640601062,32
潍坊市,20200202,1439567.629332672,2761.7406389025364,70805.99735509901,33
潍坊市,20200203,1431077.6475013818,1995.69262215978,78273.47500998367,34
潍坊市,20200204,1438649.214257401,1634.4247108906718,71406.8796501746,35
潍坊市,20200205,1483614.1228492183,1702.7771998709827,93234.82022831964,36
潍坊市,20200206,1526344.1369209287,1596.980884000482,98488.09203580472,37
潍坊市,20200207,1491856.913042236,1786.1672364269623,85238.57932753932,38
潍坊市,20200208,1421251.325860557,1937.976447318356,84177.49206902993,39
潍坊市,20200209,1340227.9183714215,2547.313879569668,74641.51756558871,40
潍坊市,20200210,1365309.333356136,1588.7452426452924,87515.21210400414,41
潍坊市,20200211,1335101.836826668,1166.9603716204454,84215.55445780087,42
潍坊市,20200212,1309464.3926538883,1104.3428231789696,82667.05177441938,43
潍坊市,20200213,1282555.6879602112,935.9623015445447,87104.82525403878,44
潍坊市,20200214,1370629.409213818,1089.2385902481988,112424.62683955322,45
潍坊市,20200215,1405061.247572748,1167.993994624538,97867.29498201516,46
潍坊市,20200216,1412452.4224360147,1380.453535981876,80564.89846666192,47
潍坊市,20200217,1449716.1357117714,1045.1595705252855,107875.698093534,48
潍坊市,20200218,1431335.235088627,1013.117257398418,96857.66107926553,49
潍坊市,20200219,1460089.3997687923,1217.774612208735,92384.97404948228,50
潍坊市,20200220,1401143.244058153,1171.5616611225346,95284.42776149952,51
潍坊市,20200221,1401242.5834213623,1445.4050718519477,104538.24059253484,52
潍坊市,20200222,1376600.9577077015,1413.2627306924255,81685.19006827429,53
潍坊市,20200223,1295725.013868207,1786.9341180106435,73413.1721330709,54
潍坊市,20200224,1416452.948352262,1649.3955731112374,130669.40429511185,55
潍坊市,20200225,1452802.6356985257,1693.5079355117014,117879.49790014376,56
潍坊市,20200226,1496601.894619919,1942.1109393347265,120158.91160428268,57
潍坊市,20200227,1502724.1009988529,1919.7713453753072,120232.3313486843,58
潍坊市,20200228,1556867.981982627,2224.023278031571,132762.0288335571,59
潍坊市,20200229,1516747.3591747412,2223.723193933609,93666.6434439466,60
大庆市,20200201,542490.3157447275,737.3195507908113,24479.08552469488,32
大庆市,20200202,547784.5105780194,731.1493280391259,26050.195339563383,33
大庆市,20200203,543511.8505704447,528.344080943315,28797.550914939107,34
大庆市,20200204,546615.6029679894,432.701214685073,26271.26561252772,35
大庆市,20200205,563350.0257332461,450.7970038709887,34301.97116236081,36
大庆市,20200206,579986.0927378063,422.7882530968861,36234.69948861399,37
大庆市,20200207,567759.622211559,472.8738666778058,31360.078593531216,38
大庆市,20200208,540024.1487794358,513.0641730990126,30969.694566908915,39
大庆市,20200209,509550.59260967496,674.381513280773,27461.31945961512,40
大庆市,20200210,521461.0504632117,420.6079311803391,32197.67329961144,41
大庆市,20200211,510879.9159684767,308.943671081884,30983.69807931763,42
大庆市,20200212,501959.7397244813,292.3661627447378,30413.98931321378,43
大庆市,20200213,491940.3044305016,247.78873084772607,32046.688100536125,44
大庆市,20200214,522493.0639383575,288.3674346953624,41362.082303003896,45
大庆市,20200215,530874.9897699243,309.217314723232,36006.302387781696,46
大庆市,20200216,533706.6683231774,365.4643238416001,29640.587251999143,47
大庆市,20200217,549834.5065208838,276.697857474006,39688.48844307612,48
大庆市,20200218,545335.5081415181,268.2149045922182,35634.84853682934,49
大庆市,20200219,558181.7194957621,322.39634557912075,33989.30472456929,50
大庆市,20200220,535935.7934770528,310.1618266465944,35056.04113670221,51
大庆市,20200221,535975.3690758266,382.6597371753385,38460.60629910321,52
大庆市,20200222,526902.8927371604,374.1503026508397,30052.75311575946,53
大庆市,20200223,497650.2600554255,473.0768926052575,27009.39957066739,54
大庆市,20200224,544979.8249502156,436.6646338775004,48074.50828947208,55
大庆市,20200225,558956.8358823057,448.34303831309376,43368.980899006536,56
大庆市,20200226,574790.8462805115,514.1587476644046,44207.5987346498,57
大庆市,20200227,575995.8377679843,508.2445141255931,44234.61055222017,58
大庆市,20200228,597650.6913476472,588.7928440385105,48844.40462643734,59
大庆市,20200229,583395.4724219218,588.7133991103772,34460.84300287491,60
泰安市,20200201,683285.7678505467,2580.9719542085995,25644.598013293988,32
泰安市,20200202,691037.3679911619,2559.3732161088988,27290.512424451128,33
泰安市,20200203,686770.4591159781,1849.457611186686,30168.67669488584,34
泰安市,20200204,690807.8435014455,1514.6617209001934,27522.10842411134,35
泰安市,20200205,710542.9075271011,1578.0056595330784,35935.17660759553,36
泰安市,20200206,730284.8560349898,1479.9616023222766,37959.92712148495,37
泰安市,20200207,714309.8652964974,1655.2852646651984,32853.21293498108,38
泰安市,20200208,681133.7420429152,1795.970607394723,32444.24171653256,39
泰安市,20200209,642784.6647920071,2360.6586456951995,28768.82380863593,40
泰安市,20200210,650931.0765313848,1472.32943020407,33730.6876884322,41
泰安市,20200211,635630.6443064675,1081.450979615779,32458.911972336577,42
泰安市,20200212,622600.1534755046,1023.421751931604,31862.07790038384,43
泰安市,20200213,608845.7583710952,867.3793665188872,33572.513694050846,44
泰安市,20200214,651566.9440216868,1009.4242864678496,43331.43787513024,45
泰安市,20200215,674317.0984421159,1082.4088635658372,37720.655444757605,46
泰安市,20200216,679859.7933675519,1279.3003645262002,31051.852169422866,47
泰安市,20200217,692898.1076039169,968.5751709202036,41578.1598888236,48
泰安市,20200218,682813.6945509571,938.8807684683974,37331.51571653723,49
泰安市,20200219,695515.6798415296,1128.5417905799334,35607.62331311795,50
泰安市,20200220,666493.2373689127,1085.7151081676511,36725.149801094594,51
泰安市,20200221,665650.9875392312,1339.4925559685712,40291.81510449248,52
泰安市,20200222,655968.0233998303,1309.705455069985,31483.64231453561,53
泰安市,20200223,616413.4864103992,1655.9959527571768,28295.38684651636,54
泰安市,20200224,667144.0918020734,1528.5355884349085,50363.45980026751,55
泰安市,20200225,685989.860917777,1569.4156034648142,45433.8900968855,56
泰安市,20200226,707817.7461443725,1799.802143194957,46312.43669374079,57
泰安市,20200227,711837.9888099097,1779.0994900807937,46340.734613714216,58
泰安市,20200228,735821.460431262,2061.057265702783,51170.0128903927,59
泰安市,20200229,719795.561177958,2060.779170362443,36101.61274678488,60
通辽市,20200201,1702151.0247609948,2725.1494890052,30467.82030065012,32
通辽市,20200202,1710796.8917915856,2702.3442082273205,32423.29741451988,33
通辽市,20200203,1683173.787018267,1952.7714959644327,35842.78528256515,34
通辽市,20200204,1699112.841826073,1599.273331117061,32698.451866008607,35
通辽市,20200205,1736229.5281263196,1666.155771166633,42693.84541667508,36
通辽市,20200206,1789256.502381229,1562.6348042021002,45099.40992499191,37
通辽市,20200207,1765774.3595076976,1747.7523480271109,39032.22766381847,38
通辽市,20200208,1670260.3769658054,1896.296616098185,38546.33735719842,39
通辽市,20200209,1582323.3119542515,2492.5290999547365,34179.64881368781,40
通辽市,20200210,1631552.6537543435,1554.5762858156395,40074.73739989024,41
通辽市,20200211,1607074.306649472,1141.8626923390118,38563.76678687283,42
通辽市,20200212,1586294.9469123876,1080.591852137501,37854.68048167379,43
通辽市,20200213,1552966.7167453305,915.83267055197,39886.814125189325,44
通辽市,20200214,1610395.218384196,1065.8124641655716,51481.19155012148,45
通辽市,20200215,1606624.559131259,1142.8740853348834,44815.136159195885,46
通辽市,20200216,1626760.333943911,1350.7642843572603,36892.06792829764,47
通辽市,20200217,1677849.9857550033,1022.6814467287254,49398.15797727373,48
通辽市,20200218,1691375.5316621363,991.3282638567064,44352.807238886206,49
通辽市,20200219,1751502.5986432575,1191.5840770392788,42304.68607364872,50
通辽市,20200220,1679765.4951249475,1146.3650224496655,43632.39634616843,51
通辽市,20200221,1674296.4016152103,1414.31891519461,47869.87815345422,52
通辽市,20200222,1661715.208393197,1382.8678555810552,37405.068933112256,53
通辽市,20200223,1586259.0715911551,1748.5027363788868,33617.16808078385,54
通辽市,20200224,1714456.874266686,1613.922216766943,59835.79240033751,55
通辽市,20200225,1768637.6326812906,1657.0858597843012,53979.07186198815,56
通辽市,20200226,1811233.620017914,1900.342188081672,55022.85503319866,57
通辽市,20200227,1805505.242582769,1878.4830491386404,55056.4752108355,58
通辽市,20200228,1876179.7069899635,2176.191471310516,60794.041564552506,59
通辽市,20200229,1862913.082903609,2175.897841085908,42891.58477596339,60
唐山市,20200201,5847007.912909358,1426.5536079316078,39979.002525059776,32
唐山市,20200202,5871156.533125688,1414.6155635399762,42544.923674050784,33
唐山市,20200203,5767184.6298410725,1022.2313433715454,47031.877869066695,34
唐山市,20200204,5830978.340116431,837.1831159275869,42905.97347683613,35
唐山市,20200205,5937946.6383483615,872.1945479774361,56021.64306060791,36
唐山市,20200206,6118583.7316600345,818.0036826632063,59178.15601766184,37
唐山市,20200207,6051485.821948482,914.908495078252,51216.972954813216,38
唐山市,20200208,5717368.75359528,992.6680317235996,50579.40158923541,39
唐山市,20200209,5420279.68947254,1304.7821393874983,44849.55775451136,40
唐山市,20200210,5588464.750415766,813.7852320698828,52584.92441834223,41
唐山市,20200211,5510323.381096183,597.7390782013019,50602.27198843324,42
唐山市,20200212,5441992.659694027,565.6651906941718,49671.829216147584,43
唐山市,20200213,5322781.129413349,479.41751662015326,52338.33687123026,44
唐山市,20200214,5489337.787122848,557.9285181485222,67552.14736944853,45
唐山市,20200215,5476540.682908334,598.2685193688849,58805.14011142305,46
唐山市,20200216,5562629.284924918,707.0942974282207,48408.71655097088,47
唐山市,20200217,5720745.375907628,535.3504141632048,64818.85028265669,48
唐山市,20200218,5785663.941515463,518.9377379681292,58198.48532318817,49
唐山市,20200219,6003891.626590343,623.7670891495799,55510.99929928936,50
唐山市,20200220,5752160.977435513,600.0959453344136,57253.18275100418,51
唐山市,20200221,5723418.446444942,740.3636972492482,62813.48520131626,52
唐山市,20200222,5702384.202183527,723.8997848121484,49081.86179944813,53
唐山市,20200223,5451246.788787754,915.301306267104,44111.486621783,54
唐山市,20200224,5846805.366041562,844.851473483871,78514.81569264087,55
唐山市,20200225,6047952.734094956,867.4466562165297,70829.79448401036,56
唐山市,20200226,6190885.48234973,994.7857963939322,72199.41691271262,57
唐山市,20200227,6167704.353522915,983.3430356752008,72243.53234838779,58
唐山市,20200228,6403548.197929785,1139.1866051653828,79772.20284333803,59
唐山市,20200229,6397540.644340199,1139.0328964393102,56281.11099320966,60
太原市,20200201,1208390.6866744892,3679.2869241790336,19798.170224201232,32
太原市,20200202,1218054.319134056,3648.496990743524,21068.850843552835,33
太原市,20200203,1203489.6239207874,2636.481653574991,23290.854328643185,34
太原市,20200204,1214195.4359517568,2159.215661051768,21247.64783706156,35
太原市,20200205,1240669.054736961,2249.515179710984,27742.71381228512,36
太原市,20200206,1275923.2409531584,2109.749144244792,29305.863888365133,37
太原市,20200207,1255371.240326691,2359.6805924752275,25363.372892860512,38
太原市,20200208,1192257.577273137,2560.2336209900623,25047.6384915864,39
太原市,20200209,1128161.6588405534,3365.2207934277103,22210.13839320727,40
太原市,20200210,1148310.3417905823,2098.8691534599984,26040.80189865965,41
太原市,20200211,1125784.675520127,1541.655050514103,25058.964238298817,42
太原市,20200212,1106284.6092663528,1458.9318817131232,24598.19575419164,43
太原市,20200213,1080789.1561639784,1236.486725991639,25918.688240875643,44
太原市,20200214,1136497.800963432,1438.977890516721,33452.78341530284,45
太原市,20200215,1162662.7462285634,1543.020555430413,29121.14111036633,46
太原市,20200216,1178716.886149523,1823.6978885506696,23972.68441128513,47
太原市,20200217,1201078.166028841,1380.7457131179483,32099.21585283806,48
太原市,20200218,1197323.027350172,1338.4150607123352,28820.717037572813,49
太原市,20200219,1229749.603530265,1608.785034141735,27489.835764510564,50
太原市,20200220,1177144.541411253,1547.7337498189672,28352.589769371385,51
太原市,20200221,1172351.6953957607,1909.5044555497689,31106.130564700605,52
太原市,20200222,1163984.2687049608,1867.0416575070933,24306.035504940133,53
太原市,20200223,1102024.904888446,2360.6937090260385,21844.635078957104,54
太原市,20200224,1179673.1295952282,2178.9934580654203,38881.652568253165,55
太原市,20200225,1218789.9072550272,2237.26968400988,35075.9208477158,56
太原市,20200226,1253845.6705816607,2565.695640655304,35754.17733921616,57
太原市,20200227,1256291.711519275,2536.18311504473,35776.023929922485,58
太原市,20200228,1299520.9994546114,2938.126094442461,39504.32855501952,59
太原市,20200229,1288256.1827893476,2937.729657531274,27871.206020017184,60
镇江市,20200201,1838333.686065107,2150.1009844850646,27169.352295266963,32
镇江市,20200202,1847494.214589107,2132.107969111117,28913.128058934763,33
镇江市,20200203,1817386.4958192625,1540.7066411906071,31962.4197259967,34
镇江市,20200204,1835418.656764395,1261.8020323541014,29158.494092813744,35
镇江市,20200205,1873750.09956447,1314.57124768542,38071.779192572,36
镇江市,20200206,1930712.5304840067,1232.8947987847985,40216.91556762328,37
镇江市,20200207,1906146.7579193115,1378.9496903896286,34806.57079511265,38
镇江市,20200208,1802772.083766527,1496.148830586455,34373.28332042141,39
镇江市,20200209,1708018.9809808042,1966.5670794546736,30479.33560011749,40
镇江市,20200210,1760017.733196826,1226.536751864391,35736.21768192903,41
镇江市,20200211,1733723.77338766,900.9120816491808,34388.82582758,42
镇江市,20200212,1711133.4524560329,852.5703321895629,33756.50571266549,43
镇江市,20200213,1674552.935067344,722.5778749099735,35568.639115282414,44
镇江市,20200214,1735139.1469528389,840.9096226553743,45907.80095205975,45
镇江市,20200215,1733455.5190177998,901.710055149313,39963.41748292276,46
镇江市,20200216,1756807.470216572,1065.732221047441,32898.106282432374,47
镇江市,20200217,1809416.557954113,806.8799140368359,44050.27808284548,48
镇江市,20200218,1824562.267841211,782.1427355327397,39551.14062201727,49
镇江市,20200219,1889672.3452077224,940.1414885589026,37724.75051820856,50
镇江市,20200220,1811540.3731948533,904.4643507788012,38908.721927524086,51
镇江市,20200221,1804635.709582228,1115.8758461525188,42687.45092522911,52
镇江市,20200222,1792998.948049175,1091.061444406474,33355.56943175181,53
镇江市,20200223,1711436.0886225463,1379.541735244566,29977.74943344178,54
镇江市,20200224,1845016.117239988,1273.3597775656926,53357.92674202356,55
镇江市,20200225,1904949.2635225244,1307.41522726488,48135.258955777485,56
镇江市,20200226,1951054.3758312345,1499.3407245869837,49066.041414734165,57
镇江市,20200227,1945091.648144156,1482.0942005518698,49096.02184790698,58
镇江市,20200228,2020226.7563378927,1716.981561477861,54212.43516672525,59
镇江市,20200229,2009145.018132848,1716.749891752016,38248.11114747164,60
四平市,20200201,422655.6334589871,4080.1489895614495,11851.500248323677,32
四平市,20200202,426242.0209911946,4046.004461454665,12612.14991974517,33
四平市,20200203,420962.4458785637,2923.7290204627297,13942.276621208404,34
四平市,20200204,423677.84791226167,2394.4644109677315,12719.18064980617,35
四平市,20200205,434474.8206773304,2494.60215434242,16607.23066384964,36
四平市,20200206,446874.3449435652,2339.6084666702804,17542.95721357815,37
四平市,20200207,439080.4700854677,2616.77020125954,15182.919266479328,38
四平市,20200208,417549.63299781486,2839.173686910737,14993.915621560143,39
四平市,20200209,395460.3304879753,3731.8650333363134,13295.342837321165,40
四平市,20200210,402404.2482086408,2327.5430897856227,15588.439066518024,41
四平市,20200211,393993.1633542343,1709.6199416442532,15000.695394057033,42
四平市,20200212,387177.0045909368,1617.8839991770992,14724.872035535713,43
四平市,20200213,378653.7181516613,1371.2032167175012,15515.33988466627,44
四平市,20200214,399786.3564679278,1595.7560002752782,20025.36933786643,45
四平市,20200215,407584.8722767492,1711.1342197147967,17432.379214473578,46
四平市,20200216,411969.2006902991,2022.391634731145,14350.43097599154,47
四平市,20200217,421386.5277653788,1531.1793677185276,19215.102221208104,48
四平市,20200218,419242.3205745102,1484.236747531662,17252.540576205756,49
四平市,20200219,430269.0809104076,1784.063805499387,16455.853833968045,50
四平市,20200220,412469.5358622217,1716.3609214421588,16972.312132238025,51
四平市,20200221,411862.6988580036,2117.546914776947,18620.6255394903,52
四平市,20200222,407241.5316614257,2070.457751550996,14549.98025375267,53
四平市,20200223,385812.5371905888,2617.893697892524,13076.54672785526,54
四平市,20200224,416639.1130224119,2416.397019150773,23275.176940573994,55
四平市,20200225,429049.28616709006,2481.0224993872184,20997.005275201234,56
四平市,20200226,441463.2611902711,2845.230799192914,21403.02042136952,57
四平市,20200227,442268.1528395978,2812.5028537972844,21416.098138767087,58
四平市,20200228,458410.1560836576,3258.237931013886,23647.920710741484,59
四平市,20200229,451614.8822460824,3257.79830189663,16684.148147364496,60
常德市,20200201,590814.4323598972,3459.5571185095087,22942.45655948393,32
