city,date,sum,mean
41025,20200222,2810.4224,9.895853
41025,20200223,2639.5322,9.294127
41025,20200224,2910.5923,10.248565
41025,20200225,3019.9592,10.633659
41025,20200226,3034.23,10.683908
41025,20200227,3183.7412,11.210357
41025,20200228,3217.9197,11.330703
41025,20200229,2793.226,9.835303
41027,20200201,2772.0586,184.80391
41027,20200202,2523.4282,168.22855
41027,20200203,2956.2651,197.08434
41027,20200204,3133.399,208.89326
41027,20200205,3009.764,200.65092
41027,20200206,3052.9504,203.53003
41027,20200207,3204.2124,213.61417
41027,20200208,2848.7727,189.91818
41027,20200209,2538.9045,169.2603
41027,20200210,2953.2747,196.88498
41027,20200211,3042.9653,202.86435
41027,20200212,3061.381,204.09207
41027,20200213,3198.033,213.2022
41027,20200214,3490.8801,232.72534
41027,20200215,2940.4592,196.03061
41027,20200216,2565.5999,171.04
41027,20200217,2935.9875,195.7325
41027,20200218,3223.9468,214.92978
41027,20200219,3240.8452,216.05635
41027,20200220,3259.3225,217.28816
41027,20200221,3300.869,220.05792
41027,20200222,2929.1565,195.2771
41027,20200223,2751.0461,183.40308
41027,20200224,3033.5583,202.23723
41027,20200225,3147.5457,209.83638
41027,20200226,3162.4197,210.82797
41027,20200227,3318.247,221.21648
41027,20200228,3353.8696,223.59131
41027,20200229,2911.2334,194.08223
41029,20200201,3703.332,44.618458
41029,20200202,3371.174,40.616554
41029,20200203,3949.4219,47.583397
41029,20200204,4186.0645,50.434513
41029,20200205,4020.8938,48.444504
41029,20200206,4078.5894,49.13963
41029,20200207,4280.668,51.574314
41029,20200208,3805.8176,45.853226
41029,20200209,3391.8494,40.865654
41029,20200210,3945.427,47.535267
41029,20200211,4065.2498,48.978912
41029,20200212,4089.852,49.275326
41029,20200213,4272.413,51.474857
41029,20200214,4663.6416,56.188454
41029,20200215,3928.307,47.329
41029,20200216,3427.5127,41.295334
41029,20200217,3922.333,47.257023
41029,20200218,4307.032,51.891956
41029,20200219,4329.608,52.16395
41029,20200220,4354.2925,52.461353
41029,20200221,4409.7954,53.130066
41029,20200222,3913.2063,47.147064
41029,20200223,3675.2603,44.280243
41029,20200224,4052.6821,48.827496
41029,20200225,4204.9634,50.66221
41029,20200226,4224.8345,50.90162
41029,20200227,4433.012,53.409786
41029,20200228,4480.6025,53.983162
41029,20200229,3889.2627,46.858585
41031,20200201,1406.8508,28.137016
